OBJECTID,RSPB_Reference,County,Country,Incident_Type,Month,Year,Grid_Square,Details,More_info here,GlobalID
4906,95669,Scottish Borders,Scotland,Poisoning,May,2012,NT55,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait x2). Tested positive for: Bendiocarb,No Link,a27c7af3-cc52-4157-9b72-f3bdcd8fae9b
4907,95673,East Ayrshire,Scotland,Poisoning,March,2012,NS53,"Species targeted: Birds of Prey. Species involved: Cat x1. Tested positive for: Carbofuran, Isofenphos",No Link,01a7f895-3ee5-40fc-8053-a285ca9645c9
4908,95674,East Ayrshire,Scotland,Poisoning,July,2012,NS53,"Species targeted: Birds of Prey. Species involved: Cat x1. Tested positive for: Carbofuran, Isofenphos",No Link,e6129879-c6aa-4311-bdfc-09722d34e897
4909,95703,Gwynedd,Wales,Poisoning,September,2012,SH46,Species targeted: Birds of Prey. Species involved: poison bait (Goose x1). Tested positive for: Metaldehyde,No Link,90ce9eed-38eb-4322-bfa2-83664db782fa
4910,95704,Northumberland,England,Poisoning,October,2012,Unknown/Withheld,Species targeted: Birds of Prey. Species involved: Cat x2. Tested positive for: Carbofuran,No Link,0afcf7aa-1180-4b8e-934f-ed1209deb804
4911,95776,Armagh,Northern Ireland,Poisoning,September,2012,J03,Species involved: Buzzard x1. Tested positive for: Alphachloralose,No Link,049d5176-7cbd-4903-b084-0a77e56a18d7
4912,95786,South Lanarkshire,Scotland,Shooting,June,2012,NS92,Species involved: Buzzard x1,No Link,2dddc64c-f811-4db0-870e-9f368e6eb9f5
4913,95828,Northumberland,England,Trapping,December,2012,NZ05,Species involved: Buzzard x3,No Link,4643a2c7-977e-445e-aa41-512fe2450d75
4914,95829,North Yorkshire,England,Poisoning,November,2012,SE15,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,1bf28508-5b29-46e2-a0ea-afb449f4ff6b
4915,95838,Derbyshire,England,Shooting,April,2012,SK24,Species involved: Buzzard x1,No Link,bf9dd8b6-1771-447f-86ce-a75eac591178
4916,95839,East Sussex,England,Shooting,March,2012,TQ41,Species involved: Buzzard x1,No Link,f4c0e8bc-13e4-4158-92bb-89d65247e627
4917,95849,Hertfordshire,England,Poisoning,October,2012,TL11,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,19d641c8-e173-434a-8e46-82a41f21fb29
4918,95858,Suffolk,England,Shooting,March,2012,TM04,Species involved: Barn Owl x1,No Link,5a979c26-c4bd-4917-999e-01e3a6b8de71
4919,95862,Leicestershire,England,Shooting,March,2012,SK91,Species involved: Buzzard x1,No Link,6e386908-5df7-4713-9665-8b3e3c785061
4920,95865,West Sussex,England,Shooting,July,2012,TQ02,Species involved: Buzzard x1,No Link,d20558a9-433a-4a58-86a6-a4255c8a01e5
4921,95876,North Yorkshire,England,Poisoning,October,2012,SE44,Species involved: Red Kite x1. Tested positive for: Carbofuran,No Link,541710b8-f8a8-4249-a22b-d8a903313138
4922,95878,Greater London,England,Shooting,October,2012,TQ47,Species involved: Kestrel x1,No Link,224ef95d-5d76-4d85-8e9d-affe853cc511
4923,95880,Cornwall,England,Shooting,July,2012,SX37,Species involved: Barn Owl x1,No Link,0d1f108f-8b29-4016-9e7b-5968848de738
4924,95954,Merseyside,England,Shooting,October,2012,SJ59,Species involved: Buzzard x1,No Link,1633fce4-11ed-40fa-8ded-cff6db855240
4925,95959,Merseyside,England,Shooting,February,2012,SJ49,Species involved: Buzzard x1,No Link,10be183e-f695-44f3-a8ec-25cae13134cb
4926,96028,Highland,Scotland,Trapping,September,2012,NG82,Species involved: Peregrine Falcon x1,No Link,9d7d4db1-6b4a-4e4a-bd32-442cb9e1fd48
4927,96030,Argyll and Bute,Scotland,Shooting,June,2012,NR38,Species involved: Golden Eagle x1,No Link,97261fd0-55ce-4d8f-b902-6b5eb7f7cc15
4928,96032,Aberdeenshire,Scotland,Poisoning,September,2012,Unknown/Withheld,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,dabcae23-08f6-4526-aa03-36b039972465
4929,96033,Perth and Kinross,Scotland,Persecution (Other),February,2012,NO03,Species targeted: Birds of Prey. Possession of: Carbofuran,No Link,3c352a58-fc9b-4e1f-b652-8ed8e51928d5
4930,96034,Highland,Scotland,Shooting,March,2012,Unknown/Withheld,Species involved: Tawny Owl x1,No Link,fb382780-8e69-4707-bbb8-d810ef30370f
4931,99425,Lincolnshire,England,Shooting,February,2012,TA00,Species involved: Buzzard x1,No Link,76694a96-4892-4df2-a31b-57c3e73c334f
4932,100750,Bedfordshire,England,Shooting,February,2012,TL23,Species involved: Sparrowhawk x1,https://raptorpersecutionscotland.wordpress.com/2012/06/06/pigeon-fancier-gets-police-caution-for-killing-sparrowhawks/,c77b9ab3-5ac9-4f88-a4e4-21a5807c6f7c
4933,104997,Lancashire,England,Persecution (Other),June,2012,SD64,Species involved: Peregrine Falcon x1,No Link,6678a9fd-60b9-43ab-a628-ddffafcdb2e2
4934,104999,Lancashire,England,Persecution (Other),June,2012,SD64,Species involved: Peregrine Falcon x1,No Link,1faa60c7-9008-4dca-bd32-70b27a88b49a
4935,95545,East Riding of Yorkshire,England,Shooting,February,2013,TA13,Species involved: Buzzard x1,No Link,1e95580f-c194-40a6-adf2-be7b59dc8145
4936,95575,Shropshire,England,Shooting,February,2013,SJ42,Species involved: Red Kite x1,No Link,d8770e7e-e0b7-41c4-86c8-a91f7e2d8d43
4937,95576,Lancashire,England,Shooting,January,2013,SD42,Species involved: Peregrine Falcon x1,No Link,45b7b7fb-cc43-41ef-9b18-dae43168b943
4938,95614,Greater Manchester,England,Shooting,February,2013,SE00,Species involved: Sparrowhawk x1,No Link,e0be3bd5-318a-4cb4-aa16-0c820e43e4cb
4939,95678,South Lanarkshire,Scotland,Shooting,March,2013,NS91,Species involved: Buzzard x1,No Link,90091f06-7e6e-46f4-b48b-abf5b1dc8686
4940,95680,Scottish Borders,Scotland,Shooting,March,2013,NT22,Species involved: Buzzard x1,No Link,efb42919-5bed-4cb6-89af-c260b8b3d1d1
4941,95682,Norfolk,England,Shooting,April,2013,TG23,Species involved: Kestrel x1,No Link,d84517c3-5102-480d-93b5-63f652428d54
4942,95692,North Yorkshire,England,Shooting,April,2013,SE69,Species involved: Buzzard x1,No Link,58845552-9fe2-4970-8fbb-72715ef58901
4943,95724,Herefordshire,England,Trapping,January,2013,SO47,"Species targeted: Birds of Prey, Owls",No Link,96dcc832-407d-4eca-b77d-33e3bd26ac44
4944,95779,North Yorkshire,England,Trapping,June,2013,SE17,"Species targeted: Birds of Prey, Owls",https://community.rspb.org.uk/ourwork/b/investigations/archive/2014/02/13/stuck-in-the-dark-ages.aspx,6a79f025-1eb5-484a-9472-46090c9fccca
4945,95781,Staffordshire,England,Shooting,April,2013,SK03,Species involved: Buzzard x1,No Link,c859ed98-7bec-417e-a4b9-4e1bb91201c7
4946,95788,South Lanarkshire,Scotland,Shooting,June,2013,NS91,Species involved: Red Kite x1,No Link,5f40f793-5c56-45ee-8f9c-96d6d90e25b3
4947,95833,Cambridgeshire,England,Trapping,August,2013,TL65,Species targeted: Birds of Prey,No Link,667433bb-3480-4f9d-badb-a12829dddf0a
4948,95834,North Yorkshire,England,Trapping,July,2013,SE78,Species involved: Tawny Owl x1,No Link,a204ca8a-5246-40bf-b21a-91a05f5b9d4f
4949,95842,Aberdeenshire,Scotland,Shooting,April,2013,NO59,Species involved: Red Kite x1,No Link,d4f51208-061b-409e-8a5b-54b47ea21c49
4950,95844,North Yorkshire,England,Trapping,July,2013,SE78,"Species targeted: Birds of Prey, Owls",No Link,b571cc56-fe49-4136-b52d-9b4374e5234c
4951,95854,Fife,Scotland,Trapping,July,2013,NO11,Species targeted: Birds of Prey,No Link,a79112e6-ef98-4c91-b27b-c1697828cf67
4952,95855,Fife,Scotland,Trapping,July,2013,NO11,Species targeted: Birds of Prey,No Link,489c7d19-31fd-4290-ba14-7be743b5b043
4953,95889,Herefordshire,England,Trapping,August,2013,SO47,"Species targeted: Birds of Prey, Goshawk, Owls",No Link,b4944475-615f-4ac4-b1c2-a8018cd49e30
4954,95895,North Yorkshire,England,Shooting,May,2013,SE87,Species involved: Buzzard x1,No Link,d47757ee-4be2-4848-88e6-bb01d9732685
4955,95914,Cumbria,England,Trapping,February,2013,NY52,Species involved: Buzzard x1,No Link,aad55811-a8c1-4838-ba8b-17f97a1fa377
4956,95915,Hampshire,England,Trapping,August,2013,SU55,Species involved: Tawny Owl x1,https://community.rspb.org.uk/ourwork/b/investigations/archive/2014/07/31/if-you-go-down-to-the-woods.aspx,af65fd9a-320f-40b8-b585-d9e79f3c86d0
4957,95946,South Lanarkshire,Scotland,Shooting,August,2013,NS81,Species involved: Red Kite x1,https://raptorpersecutionscotland.wordpress.com/2013/08/22/red-kite-found-shot-at-leadhills/,b1690b0b-57c5-4c9e-962d-173bb0fd3fca
4958,95974,East Riding of Yorkshire,England,Shooting,August,2013,SE75,Species involved: Kestrel x1,No Link,2645eb33-6c49-4e91-ba50-cc0b3536e6b8
4959,96003,Cumbria,England,Trapping,February,2013,NY52,Species involved: Buzzard x1,No Link,ee1534c9-4021-44e1-b3d1-1eaf49403a14
4960,96004,Cumbria,England,Trapping,February,2013,NY52,Species involved: Buzzard x1,No Link,3fd31ef7-b73c-45e8-a889-6710727caa53
4961,96016,Cheshire,England,Poisoning,May,2013,SJ96,Species Involved: Sparrowhawk x1; poison bait (Pigeon Bait (Species Unknown) x1). Tested positive for: Carbofuran,No Link,624dcc76-3bed-47eb-b900-e8176ced5b3c
4962,96036,East Riding of Yorkshire,England,Persecution (Other),March,2013,SE96,"Species targeted: Birds of Prey. Possession of: Alphachloralose, Aldicarb, Carbofuran, Strychnine",https://community.rspb.org.uk/ourwork/b/investigations/archive/2014/05/30/one-man-s-poison.aspx,c7db4207-750d-4927-92b4-418e56ef04b7
4963,96060,Somerset & Avon,England,Shooting,May,2013,ST12,Species involved: Buzzard x1,No Link,1328d46c-c348-4c1c-8255-74ac5d163de3
4964,96062,North Yorkshire,England,Poisoning,May,2013,SE15,Species involved: Red Kite x1. Tested positive for: Alphachloralose,No Link,54b2f31d-1d2b-405e-a993-0462501635f5
4965,96071,Dumfries and Galloway,Scotland,Trapping,September,2013,NY38,Species involved: Buzzard x1,No Link,9fd1d53e-4b0f-451f-a4f4-cb870dd9813f
4966,96077,Cambridgeshire,England,Poisoning,April,2013,TF30,Species involved: Marsh Harrier x2. Tested positive for: Aldicarb,No Link,de13473f-46c8-401c-baac-c2582d9297e9
4967,96108,Norfolk,England,Poisoning,February,2013,TF92,Species involved: Buzzard x1. Tested positive for: Carbofuran,No Link,8a5ce67f-934e-4101-9cb5-444080a1d782
4968,96109,Norfolk,England,Poisoning,March,2013,TF74,Species involved: Marsh Harrier x1. Tested positive for: Carbofuran,No Link,99503a30-83d3-4cd4-996b-29abf61afaab
4969,96168,Monmouthshire,Wales,Shooting,May,2013,SO32,Species involved: Peregrine Falcon x1,http://www.itv.com/news/wales/update/2013-05-22/peregrine-falcon-shot-abergavenny/,0f874ae1-72da-4daf-afcf-2668c4fabc06
4970,96183,Flintshire,Wales,Shooting,February,2013,SJ27,Species involved: Buzzard x1,No Link,453a5f23-c5e9-4fb2-897b-45488d3b3f80
4971,96192,Lancashire,England,Shooting,October,2013,SD56,Species involved: Buzzard x1,No Link,335698a2-3288-447b-b807-c9036ef01384
4972,96193,Lincolnshire,England,Poisoning,June,2013,TF35,Species involved: Red Kite x1. Tested positive for: Aldicarb,No Link,a1e1f0e6-eb2f-4271-b6b4-1a5850a1cad1
4973,96211,Angus,Scotland,Nest Destruction,January,2013,NO38,Species targeted: White-tailed Eagle nest,https://www.bbc.co.uk/news/uk-scotland-tayside-central-22872502,c14b7a92-3a4d-4cee-b01d-e20e252f269d
4974,96212,Stirling,Scotland,Shooting,February,2013,NN60,Species involved: Buzzard x1,No Link,72c48701-7175-4af1-a701-8b84f9d9b787
4975,96213,South Lanarkshire,Scotland,Poisoning,March,2013,NS81,Species targeted: Birds of Prey. Species involved: poison bait (Rabbit Bait). Tested positive for: Carbofuran,No Link,8eef159b-5bae-4ed3-b7fa-6b70deb2ad06
4976,96214,Stirling,Scotland,Poisoning,March,2013,NS79,Species involved: Red Kite x1. Tested positive for: Mevinphos/Phosdrin,No Link,31f9674f-624b-4b4d-869b-2d0e59317ede
4977,96215,Western Isles,Scotland,Nest Destruction,April,2013,NB55,Species targeted: White-tailed Eagle nest,No Link,8db29826-14c1-4655-978f-42bc4780456d
4978,96217,Angus,Scotland,Shooting,June,2013,NO46,Species involved: Buzzard x1,No Link,78e3ba34-7508-49f0-8dd0-22fa385a5c71
4979,96220,Scottish Borders,Scotland,Shooting,June,2013,NT35,Species involved: Buzzard x1,https://raptorpersecutionscotland.wordpress.com/2013/08/30/dead-buzzard-in-scottish-borders-shot-and-poisoned/,ec4a1e37-8ac5-4f5b-80c9-40afb1814e3c
4980,96221,Scottish Borders,Scotland,Poisoning,June,2013,NT35,Species involved: Buzzard x1. Tested positive for: Carbofuran,https://raptorpersecutionscotland.wordpress.com/2013/08/30/dead-buzzard-in-scottish-borders-shot-and-poisoned/,33ccbd06-6e58-4ed9-b1fe-2e87bc8f1d53
4981,96223,Angus,Scotland,Trapping,September,2013,NO46,Species targeted: Birds of Prey,No Link,3a70eb7a-c4d8-4679-b2de-747f58a280b5
4982,96227,County Durham,England,Trapping,December,2013,NZ04,Species involved: Merlin x1,No Link,bec2d6e3-d9ba-45d6-b81f-d9b42ef448ef
